thrust,burn_time,mass,drag,angle,diameter,propellant_mass,wind,apogee,velocity,flight_time,isp_vac,c_star,cf,chamber_pressure_bar
1425.4492064913468,3.175511883755121,56.53474963280754,0.23019139845880715,85.99348263289667,0.2164606252912726,10.587154938917541,4.253018315752932,1578.4549847552094,59.44852581387576,13.861117406153435,315.13,5772.75,0.5355,20.0
1735.5265233604237,4.596136658924348,82.56145884896065,0.24065141063598003,81.69459882339879,0.2068806103013459,25.97241246308176,9.143080759494927,1628.8916888255826,68.19867032993263,16.336576490767,315.13,5772.75,0.5355,20.0
807.8504250073047,3.3499815106994,57.46145506970644,0.4424800672399331,81.7836035986261,0.12548701101927098,28.69601454431758,0.5042998198290372,1428.6111591409174,24.05995381223151,7.026608261165263,315.13,5772.75,0.5355,20.0
1681.5285009018685,4.412965993903766,49.658181375683085,0.23266950706770562,85.02604086229604,0.14943378569188587,30.64153892679282,8.847235861314774,2107.980280688425,119.57016588145409,26.377954863700058,315.13,5772.75,0.5355,20.0
1943.059553511205,7.577546891568688,42.57906468156684,0.5243167306416142,87.5207789661547,0.11400903931403564,22.653801083447995,8.969473116049315,4855.691250215109,295.64720394632684,55.273964620190974,315.13,5772.75,0.5355,20.0
1682.9308212666765,3.9791424359926104,66.65386977687305,0.3330150927901118,76.85104239410211,0.2696619058534976,32.36778843257456,0.5326319485514686,1670.2257946851178,75.81508292912224,17.075135582024608,315.13,5772.75,0.5355,20.0
1996.6326855967748,4.42906079821269,46.822256333664626,0.24280127256789485,77.93393235072146,0.23294629033736033,11.22505253031843,8.279742244863634,2556.5674001107614,157.47241843262123,32.88031647717401,315.13,5772.75,0.5355,20.0
1145.9027607803312,3.1112107121261747,69.2250504676669,0.47391933768806244,79.21835082348468,0.14197364557974473,23.82491157580221,3.1328902996617813,1448.0014865931225,31.495261196644524,8.171725685390728,315.13,5772.75,0.5355,20.0
1922.9882971460054,5.060130063462541,52.43322094904833,0.2789659875589868,76.70644734360603,0.136752574609508,35.537820623979144,5.538781354836544,2461.344742417644,151.80193719945746,31.96570826188168,315.13,5772.75,0.5355,20.0
1222.4395450483335,6.057469504650953,75.30579914797943,0.31344198310959054,81.08742137071927,0.1577641902876711,18.067230827851578,8.751342378429861,1570.1555416433557,59.26858809837842,15.535653239069179,315.13,5772.75,0.5355,20.0
1476.0726480581084,3.275910880396218,40.93182644209598,0.31802547758917105,89.33463699403815,0.24874432007651917,24.33380270499312,5.116896433122392,1847.2986180301227,94.63933339321669,20.830759725720522,315.13,5772.75,0.5355,20.0
1010.3244680467324,5.522086134696313,60.53765628398285,0.554392152212936,85.17342234153512,0.16277670165362088,17.185975623106707,4.565429662760203,1554.9557027183494,55.71391295568638,14.639638441888476,315.13,5772.75,0.5355,20.0
1577.867157776833,6.723862689002907,79.64534412428067,0.539275074600976,78.26063591461406,0.14251659590612728,13.92039351146248,3.7895737967543064,1793.8286484903479,91.84902467099539,21.83179464721712,315.13,5772.75,0.5355,20.0
896.6194145715102,4.7748037558718055,66.39921924525095,0.33043249612038256,87.71314351573437,0.1712401925799873,21.35452827542592,1.7697363447021464,1449.265423881815,31.13715781629623,9.53275075594049,315.13,5772.75,0.5355,20.0
1598.677575115515,6.175516002190463,87.68105937501554,0.3484631968010771,79.09665127331739,0.14033977276149495,25.76982334148326,3.1380957233829077,1662.540276533145,74.34139366337592,18.32838559130752,315.13,5772.75,0.5355,20.0
833.4987734611957,6.452257116746322,57.471132964409136,0.3938527892289534,85.76061948680454,0.1127291145848748,28.713738946564437,5.195619419056232,1521.5990711877066,49.24141541070672,14.14276096806705,315.13,5772.75,0.5355,20.0
1306.4178240051401,4.873686834379934,57.482972673643786,0.2993690122072523,87.73162215285339,0.23928754923927595,18.14797427047815,1.7611818995961737,1716.4546610309612,79.23496593241534,18.8552289487948,315.13,5772.75,0.5355,20.0
1912.8437571875343,6.283621570324469,95.41524733781344,0.4811960678084665,82.78695978339717,0.239065852178195,35.20238372371948,9.573260852855359,1775.3479614512198,87.42600994224853,21.16092927963633,315.13,5772.75,0.5355,20.0
833.0907532159453,4.061046853473556,87.35905092053753,0.5642383944277155,76.96212640110194,0.24714075835790886,17.109656473991393,7.572348109158595,0.0,0.0,600.0,315.13,5772.75,0.5355,20.0
1271.5087506586237,4.991819235972163,49.19960712458989,0.3122820957609279,88.41893628970507,0.15481811153971628,36.105789856535594,0.7948185777376104,1860.858560782056,95.94505864667988,22.164314827428083,315.13,5772.75,0.5355,20.0
1288.3217009365073,3.6685730765741607,46.78588738770977,0.5665500551606016,88.11693705198999,0.21746788209808182,17.78225845072635,0.6605608510981476,1691.241991705835,76.43768319159695,17.422752007254232,315.13,5772.75,0.5355,20.0
1174.4032309512188,7.800868067169022,83.98370269035718,0.3078534180889622,79.28235269542176,0.18079514049448903,15.29375348235004,1.746695845523416,1553.394364388031,57.451789024447436,16.292362489010745,315.13,5772.75,0.5355,20.0
1460.1636337348352,4.679352549369625,92.85071057758512,0.26094177548057773,83.43864233709579,0.13222944154086091,19.264047733015488,1.4654895999292328,1493.8585443906447,43.43192056208156,11.677566156777472,315.13,5772.75,0.5355,20.0
1389.6551946946706,4.517735716934603,85.83125165789374,0.47560849813152023,83.43385818882318,0.1475832830602982,27.541483349018282,7.8792970245717795,1496.616812785235,44.08772517367529,11.677596619377272,315.13,5772.75,0.5355,20.0
864.7614684617632,4.955760567486853,95.735945925676,0.5326242075323637,83.31828317177924,0.16382198475358528,36.404490233191225,9.079832854106174,0.0,0.0,600.0,315.13,5772.75,0.5355,20.0
1587.7361448446954,4.948265934667333,75.39543879056669,0.2680508470398056,89.33416508167149,0.21444405443856113,28.3304517029446,7.7629027965727335,1670.52463206251,73.02028574482866,17.73166559474478,315.13,5772.75,0.5355,20.0
